truster,trustee
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x45a57e6f977b35dab8d854a44671fb15e872fb97
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x42cedde51198d1773590311e2a340dc06b24cb37
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x4135117df34afe6689d2bf72aebeef01b3a1e4cb
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x3eb2b2d6e85ae3012a1c7ee727bd8f477b42f032
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x3c03528933ac6d6ed21ae2f587cd8483be854911
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x3bde6fb422b30726a78d9903b839536d554945ba
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x324981f87d6c90153753cf72447f8de5af24505e
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x2ae2b4ae432fac4065dc736f1ee25cd4ea644219
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x249fa3ecd95a53f742707d53688fcafbbd072f33
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x248a6ee3e144adb3e01f7180817840731dda35f0
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x1f530e4c97e6716aa4d611e1e82d013e4c7f1de0
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x1a5b90c4494b48f760d6a62dee58022728982288
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x18a6fd9f1a5432451696ed8c904d3e6a29d48312
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x180bd3c66452f9943da614fee215c2d68612ad69
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x11fc3cb5818c6703d9b49a20285178273fedca49
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x0e75bb5d68e0d1c4c106fad8290f7e05f76fa924
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x0a5377487a9d5983b20742a1c9d2ae21b8ffc7fd
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x07e23d9a3c09ad80aa9acf0bcecf41cd3b06fdd0
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x041653a75c0238fe4382ed36a36bbd6f71c0f52b
0x0e50fc4e7d629bc5edd69b6dddb3c22c6e60704b,0x0e50fc4e7d629bc5edd69b6dddb3c22c6e60704b
0xd0d2849e5ea3729a446df063cc107a753d979ffb,0xbbb285695ef87666571e9958c6634f8bde5f68d3
0xd0d2849e5ea3729a446df063cc107a753d979ffb,0x8655cc1eb5ef09e55c1fc3182449a3d4ce55be8a
0xd0d2849e5ea3729a446df063cc107a753d979ffb,0xd12501a0a4957d61313b11dec433c5493854b0ab
0xd0d2849e5ea3729a446df063cc107a753d979ffb,0x030360a3edbf60804319a4d017b38e816b65e8c3
0xd0d2849e5ea3729a446df063cc107a753d979ffb,0xf7fd12666eda19fcd64d4327b51763d9a3571080
0xd0d2849e5ea3729a446df063cc107a753d979ffb,0xe0aec7a29758435ef0dd10775f9f502389aec593
0xd0d2849e5ea3729a446df063cc107a753d979ffb,0xd6b0015bb747a1675aebd89ef1771ce067467ba1
0xd0d2849e5ea3729a446df063cc107a753d979ffb,0xd593411ae36b66e03ebaa5e0768aa545185097c0
0xd0d2849e5ea3729a446df063cc107a753d979ffb,0xd577f8ad6dbbbbf54a7f2579d9165eb5569cef6a
0xd0d2849e5ea3729a446df063cc107a753d979ffb,0xab618430b06fcd2b7402081e4a0b59753b63a4fe
0xd0d2849e5ea3729a446df063cc107a753d979ffb,0xa069eb51232496706ab586f9b1ca351cedae56bd
0xd0d2849e5ea3729a446df063cc107a753d979ffb,0x914c6924192a30887d7951325d9ed10bda09c12d
0xd0d2849e5ea3729a446df063cc107a753d979ffb,0x45a57e6f977b35dab8d854a44671fb15e872fb97
0xd0d2849e5ea3729a446df063cc107a753d979ffb,0x324981f87d6c90153753cf72447f8de5af24505e
0xd0d2849e5ea3729a446df063cc107a753d979ffb,0x07e23d9a3c09ad80aa9acf0bcecf41cd3b06fdd0
0xec549ed5ab5c05ffcde00e77115bcb0728f36070,0xd68193591d47740e51dfbc410da607a351b56586
0xec549ed5ab5c05ffcde00e77115bcb0728f36070,0xf9e09abf3918721941bcdd98434cbe2f2ff13685
0xb573442520dc022a274c70dae5595555c524b777,0xf9e09abf3918721941bcdd98434cbe2f2ff13685
0x0031dec60f5477e935ded837ad06c8ce1b679462,0x0031dec60f5477e935ded837ad06c8ce1b679462
0xd68193591d47740e51dfbc410da607a351b56586,0x7d5c0828694f2020b180bf8bb8ab909684cdb8b7
0xb573442520dc022a274c70dae5595555c524b777,0x3487e4ae480bc5e461a7bcfd5de81513335193e7
0xdca022fded8c8dac6ef233b57c2c06c356fb3547,0xb4c8a2cdb5801f9acc40a514514303200b4b0d67
0xb4c8a2cdb5801f9acc40a514514303200b4b0d67,0xb4c8a2cdb5801f9acc40a514514303200b4b0d67
0x3551079b4273a70c0745201b77fff6051b749e5e,0xb4c8a2cdb5801f9acc40a514514303200b4b0d67
0xa1f635342442e4a6004077a3cd678ff7c658c7f2,0xa1f635342442e4a6004077a3cd678ff7c658c7f2
0x3551079b4273a70c0745201b77fff6051b749e5e,0xa1f635342442e4a6004077a3cd678ff7c658c7f2
0xdca022fded8c8dac6ef233b57c2c06c356fb3547,0xa1f635342442e4a6004077a3cd678ff7c658c7f2
0xdca022fded8c8dac6ef233b57c2c06c356fb3547,0xcc3b74ef20f7c0521a22876874e1ea3da51e834f
0xdca022fded8c8dac6ef233b57c2c06c356fb3547,0x3551079b4273a70c0745201b77fff6051b749e5e
0x3551079b4273a70c0745201b77fff6051b749e5e,0x3551079b4273a70c0745201b77fff6051b749e5e
0xcb9abe48bb7715fcf641939953ea3cfbc2a34457,0xcb9abe48bb7715fcf641939953ea3cfbc2a34457
0x404530ccbe8e4c03eddc314d020fe2c2665f6502,0xcb9abe48bb7715fcf641939953ea3cfbc2a34457
0x404530ccbe8e4c03eddc314d020fe2c2665f6502,0x129b6906b394b8dab9d3a4f4c6b605908c1118f9
0x404530ccbe8e4c03eddc314d020fe2c2665f6502,0xdca022fded8c8dac6ef233b57c2c06c356fb3547
0xdca022fded8c8dac6ef233b57c2c06c356fb3547,0x404530ccbe8e4c03eddc314d020fe2c2665f6502
0x0f53973caa6c48136accc98ab627d6b050a8d957,0x0f53973caa6c48136accc98ab627d6b050a8d957
0xec549ed5ab5c05ffcde00e77115bcb0728f36070,0xec549ed5ab5c05ffcde00e77115bcb0728f36070
0x094e96c5fc9cb12ee20febd9d298a4b4b4878282,0xbbb285695ef87666571e9958c6634f8bde5f68d3
0x094e96c5fc9cb12ee20febd9d298a4b4b4878282,0x8655cc1eb5ef09e55c1fc3182449a3d4ce55be8a
0x094e96c5fc9cb12ee20febd9d298a4b4b4878282,0xd12501a0a4957d61313b11dec433c5493854b0ab
0x094e96c5fc9cb12ee20febd9d298a4b4b4878282,0x030360a3edbf60804319a4d017b38e816b65e8c3
0x094e96c5fc9cb12ee20febd9d298a4b4b4878282,0xf7fd12666eda19fcd64d4327b51763d9a3571080
0x094e96c5fc9cb12ee20febd9d298a4b4b4878282,0xe0aec7a29758435ef0dd10775f9f502389aec593
0x094e96c5fc9cb12ee20febd9d298a4b4b4878282,0xd6b0015bb747a1675aebd89ef1771ce067467ba1
0x094e96c5fc9cb12ee20febd9d298a4b4b4878282,0xd593411ae36b66e03ebaa5e0768aa545185097c0
0x094e96c5fc9cb12ee20febd9d298a4b4b4878282,0xd577f8ad6dbbbbf54a7f2579d9165eb5569cef6a
0x094e96c5fc9cb12ee20febd9d298a4b4b4878282,0xab618430b06fcd2b7402081e4a0b59753b63a4fe
0x094e96c5fc9cb12ee20febd9d298a4b4b4878282,0xa069eb51232496706ab586f9b1ca351cedae56bd
0x094e96c5fc9cb12ee20febd9d298a4b4b4878282,0x914c6924192a30887d7951325d9ed10bda09c12d
0x094e96c5fc9cb12ee20febd9d298a4b4b4878282,0x45a57e6f977b35dab8d854a44671fb15e872fb97
0x094e96c5fc9cb12ee20febd9d298a4b4b4878282,0x324981f87d6c90153753cf72447f8de5af24505e
0x094e96c5fc9cb12ee20febd9d298a4b4b4878282,0x07e23d9a3c09ad80aa9acf0bcecf41cd3b06fdd0
0x094e96c5fc9cb12ee20febd9d298a4b4b4878282,0x7bbf979de6562e0651caa365683c4676a5891e7a
0x094e96c5fc9cb12ee20febd9d298a4b4b4878282,0xc3f1262765e765099661cafc18c577f79f353a16
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xec092eeda18409466367a1215e43643dbeaa3a5a
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xe3e91a961f986383a634c9eb80eab2cd5122351a
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x81bb074a78c49f2faa61206072b5dc143d6eff09
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xda5a88f5401b5091ab2c7c393c4fa4a3405deaaa
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xda1523db637fa18f9c03b854a34e31a7be9d1cd8
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x7962f9ee831fb24d208ba83478108f0e081d07c6
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xd8f58a38fdf944c5d9111515318ef24e82fddb3f
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xd07b375048c286cef27b53f98e4afa8e1b1f5cfa
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xc25402cd9da2009bf1f05eca434f3fd4aee78c56
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xbbb285695ef87666571e9958c6634f8bde5f68d3
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xb6c4a808d8315c4fbf16f99d34df4ed0b0af3ff4
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xb2e259765b3f82365e1df3aeff06c27f8ef20986
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x9a580581675fd32c6f9cd89fedf08e07ad4a2d8d
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x97793dc68d0fda3415a13f306d65aa95cac3a614
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x8adec3c8d2e46597c198e20f120384e4cec65c7a
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xde4fd561c72396373ca996bdf86cd1f20e24b7c5
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x9ef73ade52d16c86eaca26bf3528e8ce74856daf
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x9b8019de184fb16ab80b0bd381bebcffc1660606
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x994da3f48f667f0032de80d18a8e958fdcd50d0e
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x9747e62cf4f22e02090402871c9febf82d034827
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x873ef9bd06132ad2f4164bced677a53a4e2e6447
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x78c0ae9640639ad48ee40467721ec671cc21ea84
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x5782a95a4039a6366adf776aca96cb797c1cd6f3
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x1a7b35c8e27686227d46ddaf7e68cbccb95e90ee
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x04427feb63e949f786887ab0306a958e7ad7ec9e
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x3badbf06cbda2908481d6132ba8799eb208c2af6
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x2643da7f7f2ad00c8ac67bbb414baf2b633aaf87
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x22ed374c3cdecd3138e99316b4effe8328360306
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x41247eea619c93bf749bf5d1707fd18515c99632
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x9b83064aea1b77a8deae7989fa94703f264fb361
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xcfcfbe8e68a905f945c36c72e4f238bcf72f01dd
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x95accd9d8d078f7424a7d8cf52b4d09732b61ce6
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x94e713d8084cac8abc5be238c0286b8ccd7571b6
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x84287637a45e09f8b62931d9c427c11967c3ec2b
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x7e145f212cc02bf59164234f43a0bbf6d6ee218e
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x382bb378f836c605ee1597bbedaaff4f4646993b
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xbcaaab068caf7da7764fa280590d5f5b2fc75d73
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x68d300764059babd26b75da1141f05a9ffb6fbc0
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xd9781600b90750a7a44c83f77e4a76855daf721e
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x93ca8d7dea5f9cab4ac1059fd38a38289386ebb5
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x8b0de62d6f8b8db0e0e4c153a4d18f157ade3550
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x8655cc1eb5ef09e55c1fc3182449a3d4ce55be8a
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x8324a86540c145c10d0a90cb148623f30319d8c4
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x1dd6397746fc02652b19ae3f86f580ac77727fa5
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x7f981e73907b8f08d34280fd92f5eab1e78fa7d3
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x7ed6b58b0b8cbb4ea8cd4c5a81f9babb24d8ad18
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x74cf91f54c6c30dcce5b16a2f42ccd997c9be2c1
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x1f0e5cb76cef16aa51253fda9da440f43fb13328
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x06e571b8fb1bcfa451bffe2acb34cb17f52d93b1
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x9043ab37c430382728b741c75a5c9d2d6addce0b
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x7e081e98bc965e70135ebddfca373d760d8697ff
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xfefb37de3c7b051ed4ed56b234a8b6ad66dd3a9a
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x6541a7dc81f0cd0fdb0aa25a00b478cdf29cde18
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x62b487e1648f684ddab386097723ffed34cf348b
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x610a5a2eca6f9ab642cab4dc1e1caeb7485a21f6
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x5e14cb25eb6d8d623f4ada32fe3c3c5f94f6ebd6
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x2ca362011bdd562db45a59347a549ab0b577bd6c
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x0b5613a628910cdbcbb469dc7d46f8200854e546
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x02b508c9a1760f1a292ef21d397ff41604e16729
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xff34910287e990e25e6ebc81e106f23c930bf705
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x7bd4e73703b898a5a20abaceeda4fe5064873c28
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xd9f4d71a904fb9d323f6dc3760a47359d4d42548
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xe4f2f32660f5ebffb19a7492167003b31368984d
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xbae34fa956f5386f8a8a035c97dce7acbb254069
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x962e347c92b5d2fd41210f3b1531f34b48b16953
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x465c915d45e67db770f132ff5748bd37f525a63f
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xd73d113df76be661e009db8a690dc135a9f5cb66
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xcef96ab07a0a68e55d5c9050e58ee82409c7dcca
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x73ee12af4133fdeeeffb131df372098fbdabb8a2
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xd727ea90053fb377d6e96751666630593ef16a1b
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x35faca636c71edaa9da3c2b173e6c40affb09ab7
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xd12501a0a4957d61313b11dec433c5493854b0ab
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x5cd43fbe755e5e10b30f912549db6b3b16c697f3
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x568967d5502d369a14011149a8b52ca803b4c83e
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x5527b1139f2933e1f6d9b700dd48643f23db2762
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x52885e4b0a0868ef8f139213432421aeb717bd81
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x51a938995f34daa5e37a437fe880257df58e2634
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x128a4aac2c8c2a52312888200784ea05c0d676c4
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x0b5865d775f6f7c947f338bc59a7a1037c3b1d03
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x57eab64804f62fc20505ceb040a3a3f0b3301e77
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x4eae5e26d9d54e08887a75cb74f2ac3eac96bbad
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x40391cd612a9f5d1fa01a0eeca8a091a2320f4e4
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x30b4f8ef06157e858b5e974a0f15b54e282160f2
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x1f29ecae59f9f480f148611b31f76503ba484a55
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x5ce34e7c0497d9cf1e83cbc56b002a9a277e0908
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x2d5265ed16451414462f987e17437bd919932812
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x28b8ac98c54e5b95f7abece4e5ebd86ae7b1c286
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xd19c3bcbfd686e1dc3f02268e2e7aa4ecf3ff278
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x25be121a8fb1fd71f20fc24b8a786925f8eaa263
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x030360a3edbf60804319a4d017b38e816b65e8c3
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x007e0b3f6ac898bac3a9eb708edfaf08908db564
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xf8cb1e8aef5389fb31fe3629d1a2925d7b0e3bf4
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xec082a98b8ace9e07489bf92a340c0540d4e7e60
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xb6186b114cea25b27be6ac4c93d30564a729861d
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xb3f5928834e60f185b4988fa783730aebb7a82b0
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xe2d8cab6d97d59312b377060bcfdc21b7aa625c3
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xa667c9c7542d78fe046bd1ce44fd8d81b2a5bfa2
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xe37e9e225c43b8e732a1437ec0cde5a89c43c528
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x6a4e0384d1e3f88ef393e1b4e9556e5e0eb0ea99
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x284f97aaaea7c229e5d55bf764dcf76103cf9326
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x1af97ffb71a86f9af15aeaccddc3c1401721c49a
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x74c9b26bccf8a0c1a3a51f2390dd6d89cd204cac
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x66d7fe0af75a1af189a72bf1e06c578173484ea5
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x7a44f53d6ce13924bf19d41a43462f05c4d10da3
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x4ca8585e015a36a274004f3ac38d5a7feffed9db
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xf051430b25a6f95c5ada17f61e2cfca86b29f9db
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xc581862dfb8730c4df0d69302329ecf3c07e55bb
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x7f9aef90c92d2f929b2d94959e40aa72d10d66f6
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xd06fdcc4782bb3deddf91fd9c0689d41c9f483d0
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xc6aad5ed8258691957dc99fdcaffb7cd8715a4ce
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xa9dd4dd4b67090e67ec0037e8a7d35b48a4c1001
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x8c5b7eba8895f81b0bde3f9bb0560f6212ee63ed
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x753ebeaeae1868baf585284e325f94674bfe0be2
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x50958e084d5e9e890ecc0a98e4d5ea50962681f0
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x172ad85c9d57cea3d68fe74dbddb4aef1fc4fcd2
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x0ac688cb42e080020ecaa835eab3fa3ac0bb374c
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xf6e6153f02965fcf6443f537cf222471332170c5
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xea608dfe904bcc73b4acbe0bfd1036852d222a81
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x181a4a9f8f87e646f7e7a79608bab148f237c3e6
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x0e91da2767a90f64cc5297f7c063fb065a3c9ba9
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x137d8f9c05cff47c032eaf3eaba73128f7176845
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xb9ae4eaddb66352ccc24fdfdedf838b0984d0441
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x4cc58be45197a20a7b538af298d437b1335c6adc
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x47df823e024e648a338af16cd697b4415050bb09
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x3b998738fb7ddd2cf5a0a44255699026a62de932
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x36b5ce6fd5f84b787b93d7c23687bbee6a655a5e
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x364386ca225d6f9d6c7239a9c962023c0dada303
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x35fda261fd993448801c3e5e212a7a29308050a2
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x328293ff9115dadac5db0b6b86bdd3c19974678b
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xd6c569d338162af7fcba99a49d4110949f8586ec
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x5302fe58a8dec739e6cec1b651b55106a65eca3f
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xa9645438611fe95f8b3c8440d7c52b0a257e06af
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x32449d3b664f7b7a4331bdf790bf14c2cf7ea6eb
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x29f4dc7e1d4d9d6aff6f789d45e22a12d87d9015
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x18b546b1e9fe61a21991bcea4ddb57586ea06785
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x15d2c4b90f13a2edf26feba5fcc770021bdb07ca
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xe52328daf8e07c0b1fdb598c517bd5dbe51da62b
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xd89dd7a666537b74bf2fbf51dc8e78062ca7186c
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xcccc77cf0787c77b69357670c962633648ee0231
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x8e92af25ded6b75bdb693ebf0591e951af2ce5cf
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x7d6939f744a8ad098d9e0fd086e6627d386d0ffd
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x38e5ad95900146f6a9a3a72a73431b0c2cdf1460
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x7b4b6d1fca72a1481de183ecefcb167d8e9073e0
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x1f96701896aa3e96f03bae85b8a841d92f03954b
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xcc031b54ebcbd2330f9eaab80ebe119cdf85d4a9
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xabd11820451add5210b541fcc3e3a9017cde9398
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xa97935fed69dea8e651788845c862fa76aadbf1e
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x756d768c73f4d265f91514299b4e05e9c83e2c63
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xa3e83b416f06ab7a4becc124260741c18a89e2d3
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x96dffae33898bdb173a95da1e5b8ec457687307e
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xa141824218dc18d0dcf368a5a06d5acd072706d3
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x41c9cc033378009326bab145fffb5d0fdcae68fa
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xcaabd9353b7e8e09de8e2cbc02aa5a6c3807e70d
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xa840dbe997039a8a61034c7aa322a9fd3e9864be
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xf18b94fc58f8bd9528d2db5cdbc0ebb7797331d3
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xc794f393a53d9872f34f5a1b6475f09313ba9b1a
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0xc2ed4ecb3adc7312bb0a100a8d7401179c7aaae9
0x03f937f2d7b0fba7bf6a3350f617a8a7560a4f43,0x5f84ed87e485171e0b6c6593af9ef63d7ba97eac
